tactic_id,impression_pixel_json
337586,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9261834.125892224;dc_trk_aid=299492615;dc_trk_cid=67750794;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31167?limit=1""]"
338664,NULL
335436,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6873.286450AMNET2\/B9348971.127219423;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
338918,NULL
329263,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305160&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
337697,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N38206.1264338TRIPLELIFTINC\/B9289656.130494497;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/log.dmtry.com\/redir\/1\/2495\/3850\/1248584\/0\/1\/160\/0\/971\/1.ver?at=i&d=PxImp&img=1"",""http:\/\/tags.bluekai.com\/site\/33428?limit=1""]"
324913,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329398&PluID=0&ord=[timestamp]&rtu=-1""]"
331361,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N30602.1355588DOUBLECLICK.COMB18\/B9275802.125861503;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
327345,"[""https:\/\/ads.bridgetrack.com\/event\/?type=-1&BTData=LZt.B.gAB6f.Cx.v5.bjE2.iiU.Kbw4.Ej.fHC.1.nB.BZv.E&r=[random]""]"
330774,"[""http:\/\/ohlone.vizu.com\/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13706733&PluID=0&ord=[timestamp]&rtu=-1""]"
331389,"[""https:\/\/d.xp1.ru4.com\/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7657.226576DBM\/B9274441.125850922;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337274,"[""https:\/\/ads.bridgetrack.com\/event\/?type=-1&BTData=BPa.B.gAB6f.Cx.xW.cHxV.m2I.LiQ4.E8.ivM.1.nB.BZv.E&r=[Random]"",""https:\/\/secure-gl.imrworldwide.com\/cgi-bin\/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]""]"
337472,"[""https:\/\/api.choicestream.com\/instr\/crunch\/apnxs\/imp?au=${AUCTION_ID}  &amp;cr=${CREATIVE_ID}&amp;li=${CPG_ID}&amp;cp=${CP_ID}&amp;uid=${USER_I  D}&amp;ecp=${ECP}&amp;rp=${RESERVE_PRICE}&amp;bid1=${BID_PRICE}&amp;pr=  ${PRICE_PAID}&amp;invs=${INV_SOURCE_ID}&amp;pi=${TAG_ID}&amp;vid=${  VENUE_ID}&amp;sid=${SELLER_MEMBER_ID}&amp;ip=${USER_IP}&amp;pc=${  POSTAL_CODE}&amp;dc=${DATACENTER}&amp;city=${USER_CITY}&amp;st=${  USER_STATE}&amp;ref=${REFERER_URL_ENC}&amp;r=${CACHEBUSTER}""]"
331196,[]
326853,NULL
337724,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8447773.129306367;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
326916,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N1558.226576.DBM\/B8948383.122348984;dc_trk_aid=295403524;dc_trk_cid=65287011;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
336387,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202536676;a=11142203245028;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
336273,"[""https:\/\/servedby.flashtalking.com\/imp\/4\/59563;1723590;201;pixel;ClearTrade;ClearTradeExploreNativeGetAwayEssentialsSpringBlog1x1\/?cachebuster=[CACHEBUSTER]""]"
330908,[]
337171,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334131.130360752;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
328908,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=9078&c=104493&b=113963&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
330466,[]
322860,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N1823.288332.ACCUEN\/B8717812.118540573;sz=1x1;ord=[timestamp]?"",""https:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=441659&script=false&redir=\/\/secure.insightexpressai.com\/adserver\/1pixel.gif""]"
334959,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9429306.128238851;dc_trk_aid=301624809;dc_trk_cid=68947293;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/32021?limit=1""]"
331576,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8278.468584.AMNETGROUPINC.\/B9264143.125796571;sz=1x1""]"
334804,[]
331661,[]
325449,[]
327763,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N1558.1264338TRIPLELIFTINC\/B9134674.123951350;dc_trk_aid=296929830;dc_trk_cid=65597098;ord=[timestamp]?""]"
314792,"[""http:\/\/api.choicestream.com\/instr\/crunch\/apnxs\/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}""]"
325807,[]
337882,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6049.1355588.DOUBLECLICK.COMBID\/B9607545.130418615;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
325648,[]
333439,"[""https:\/\/api.placed.com\/api\/v2\/sync\/impression?partner=thetradedesk&version=1.0&payload_campaign_identifier=%%TTD_CAMPAIGNID%%&payload_timestamp=%25%25TTD_CACHEBUSTER%25%25&payload_type=impression&redirect=%2F%2Fsync.graph.bluecava.com%2Fds.png%3Fp%3D5367437a-f080-41ef-b71d-8ac5f380b87a%26segment%3D4b375ccea7cde411a7020050569b1b56%26seg_apx%3D2617381%26uid%3D%24%7BPCID%7D"",""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16425137&PluID=0&ord=[timestamp]&rtu=-1""]"
334321,"[""http:\/\/tags.bluekai.com\/site\/29673?limit=1"",""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16523284&PluID=0&ord=[timestamp]&rtu=-1""]"
329257,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15322690&PluID=0&ord=[timestamp]&rtu=-1""]"
329280,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305183&PluID=0&ord=[timestamp]&rtu=-1""]"
336898,NULL
315284,"[""http:\/\/ad.doubleclick.net\/ddm\/ad\/N884.1211338.AFFIPERF.NET6\/B8575733.117596171;sz=1x1;ord=[timestamp]?""]"
337480,NULL
337795,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N46002.6737RADISSON.COM\/B9617492.130661580;dc_trk_aid=303459825;dc_trk_cid=70014860;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
336754,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334133.129039838;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337248,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7657.2093103DBM0\/B9584526.130128211;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
328678,[]
330514,"[""http:\/\/ohlone.vizu.com\/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29749?limit=1""]"
339954,"[""http:\/\/tags.bluekai.com\/site\/31751?limit=1""]"
335101,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8453948.128925484;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
334601,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485015;dc_trk_aid=301461699;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
334604,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485016;dc_trk_aid=301461582;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
324244,"[""http:\/\/log.dmtry.com\/redir\/1\/2495\/4052\/954083\/0\/1\/153\/0\/959\/1.ver?at=i&d=PxImp&img=1"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8092.1264338TRIPLELIFTINC\/B8853628.121068262;sz=1x1;ord=[timestamp]?""]"
338442,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7914.124997.GOOGLESEARCH\/B9531309.129587510;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/adfarm.mediaplex.com\/ad\/tr\/28835-221555-51702-0?mpt=[CACHEBUSTER]&dcid=129587510&devid=INSERT_DEVICE_ID_HERE""]"
331429,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329414&PluID=0&ord=[timestamp]&rtu=-1&pcp=$$pcp$$""]"
336804,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334133.129039838;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
327239,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N59201.1264338TRIPLELIFTINC\/B8829702.119856256;dc_trk_aid=292650115;dc_trk_cid=63814779;ord=[timestamp]?""]"
337914,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6049.1355588.DOUBLECLICK.COMBID\/B9607545.130416457;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
330513,"[""http:\/\/ohlone.vizu.com\/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13547223&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29745?limit=1""]"
336922,"[""http:\/\/wizard.triplelift.com\/#\/wizard\/image"",""http:\/\/amp.mediaforge.com\/link\/sparta4490\/49db6844-ef7f-11e5-80df-e13eb8a59173""]"
325235,"[""http:\/\/magnetic.domdex.com\/ahtm?mp=12&n=7256&c=103970&b=112204&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
329269,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305170&PluID=0&ord=[timestamp]&rtu=-1""]"
315040,[]
329717,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6959.133090MEDIAMATH\/B8672009.124885141;dc_trk_aid=297741715;dc_trk_cid=66599885;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337759,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485013;dc_trk_aid=301461694;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/32045?limit=1""]"
337679,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9429306.128238851;dc_trk_aid=301624809;dc_trk_cid=68947293;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/32021?limit=1""]"
339075,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9591607.130847395;dc_trk_aid=303614094;dc_trk_cid=69916221;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/34394?limit=1""]"
328871,[]
333449,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=20&mc=click&pli=16425374&PluID=0&ord=[timestamp]&rtu="",""https:\/\/api.placed.com\/api\/v2\/sync\/impression?partner=thetradedesk&version=1.0&payload_campaign_identifier=%%TTD_CAMPAIGNID%%&payload_timestamp=%25%25TTD_CACHEBUSTER%25%25&payload_type=impression&redirect=%2F%2Fsync.graph.bluecava.com%2Fds.png%3Fp%3D5367437a-f080-41ef-b71d-8ac5f380b87a%26segment%3D4b375ccea7cde411a7020050569b1b56%26seg_apx%3D2617381%26uid%3D%24%7BPCID%7D""]"
329292,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305198&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29701?limit=1""]"
331866,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5956.Turn\/B9055574.126142559;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
323605,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5983.1264338TRIPLELIFTINC\/B8770009.119273034;dc_trk_aid=292311067;dc_trk_cid=63651202;ord=[timestamp]?""]"
315025,"[""https:\/\/adfarm.mediaplex.com\/ad\/tr\/10817-219781-52535-3?mpt=[CACHEBUSTER]""]"
331393,"[""https:\/\/d.xp1.ru4.com\/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7657.226576DBM\/B9274441.125851803;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337638,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9370641.127465418;dc_trk_aid=300499851;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
334426,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485015;dc_trk_aid=301461699;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
331506,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8278.468584.AMNETGROUPINC.\/B9276207.125835591;sz=1x1""]"
337790,[]
322953,"[""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13402225&PluID=0&ord=[timestamp]&rtu=-1""]"
326273,NULL
331141,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=9681&c=104737&b=114828&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}"",""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5667.291800MAGNETICMEDIAONLINE\/B8789332.125196300;dc_trk_aid=298195266;dc_trk_cid=66853492;ord=[timestamp]?""]"
338400,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17286418&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/33628?limit=1""]"
339793,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16523170&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=9843&c=104846&b=115142&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
333391,[]
334426,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485015;dc_trk_aid=301461693;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/32057?limit=1""]"
338978,NULL
334590,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16623608&PluID=0&ord=[timestamp]&rtu=-1""]"
324792,"[""https:\/\/ad.atdmt.com\/i\/img;p=11042207804726;a=11042207808554;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
333937,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9291996.127207337;dc_trk_aid=299555419;dc_trk_cid=67784693;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31211?limit=1""]"
339401,[]
333152,NULL
334425,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485014;dc_trk_aid=301468800;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/32057?limit=1""]"
336265,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334430.129005392;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
314855,[]
329769,"[""https:\/\/ad.doubleclick.net\/ddm\/jump\/N9434.151757EXCHANGELAB\/B8517996.124204178;sz=1x1;ord=${CACHEBUSTER}""]"
329124,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6488.1264338TRIPLELIFTINC\/B8767347.123795453;sz=1x1;ord=[timestamp]?""]"
333712,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N149404.496083ADFORM.COM\/B9393983.127786387;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
328239,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=1071&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=4480452;123553055;295671859;65225605&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N9003.456584WPPXAXISLLC\/B9036378.123553055;dc_trk_aid=295671859;dc_trk_cid=65225605;ord=[timestamp]?""]"
332045,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8078.2100704VIVAKI-TRIPLELIFT\/B9290771.126154243;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/beacon.krxd.net\/ad_impression.gif?confid=KKtAub0H&advertiserid=%eadv!&kxbrand=ritz&campaignid=%ebuy!&placementid=%epid!&adid=%eadid!&creativeid=%ecid!&siteid=%esid!&sitename=%s"",""https:\/\/secure-gl.imrworldwide.com\/cgi-bin\/m?ci=nlsnci757&am=3&at=view&rt=banner&st=image&ca=nlsn32903&cr=crtve&pc=vivaki_plc0001&ce=vivaki&r=[timestamp]""]"
331543,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N152805.284566THETRADEDESK\/B9219458.125950136;dc_trk_aid=298869223;dc_trk_cid=67263380;ord=[timestamp]?\"" BORDER=\""0\"" HEIGHT=\""1\"" WIDTH=\""1\""""]"
329306,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305217&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29701?limit=1""]"
327240,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N59201.1264338TRIPLELIFTINC\/B8829702.119857140;dc_trk_aid=292650514;dc_trk_cid=63814779;ord=[timestamp]?""]"
339306,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N950.150834TURN\/B9651471.131043461;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
315552,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13218733&PluID=0&ord=[timestamp]&rtu=-1""]"
314999,[]
336861,NULL
329303,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305207&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29701?limit=1""]"
336791,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334133.129035739;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329213,"[""https:\/\/d.xp1.ru4.com\/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;&redirect=""]"
338392,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17286415&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/33628?limit=1""]"
328863,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4694.IPN346\/B9149230.124220823;dc_trk_aid=297149460;dc_trk_cid=66297470;ord=[timestamp]?""]"
325258,[]
336252,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9334430.129006764;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
339688,NULL
328864,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4694.IPN346\/B9150054.124221136;dc_trk_aid=297153157;dc_trk_cid=66298358;ord=[timestamp]?""]"
323254,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13572824&PluID=0&ord=[timestamp]&rtu=-1""]"
338108,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N7072.2187701BUZZSTARTER\/B9342310.127850296;dc_trk_aid=303238057;dc_trk_cid=69892483;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N30602.1355588DOUBLECLICK.COMB57\/B9496965.130546436;dc_trk_aid=303343215;dc_trk_cid=69948808;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329125,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6488.1264338TRIPLELIFTINC\/B8767347.123795023;sz=1x1;ord=[timestamp]?""]"
336778,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9331338.129004754;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
314875,"[""https:\/\/ad.doubleclick.net\/ad\/N9317.152304.TRADINGDESK\/B8500819.115828807;sz=1x1;ord=[timestamp]""]"
335021,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4694.IPN346\/B9355889.127376992;dc_trk_aid=301825227;dc_trk_cid=69080705;ord=[timestamp]?""]"
335511,NULL
332347,NULL
332108,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9295070.126173093;dc_trk_aid=299588231;dc_trk_cid=67779835;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
335246,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202536676;a=11142202567394;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
331193,[]
329263,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305167&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
331195,[]
338217,NULL
326128,"[""http:\/\/magnetic.domdex.com\/ahtm?mp=12&n=7402&c=104075&b=112520&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}"",""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8322.1910642MAGNETIC.COM\/B8975555.121351250;sz=1x1;ord=${CACHEBUSTER}?""]"
333032,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17191575&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
328357,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6959.133090MEDIAMATH\/B9089014.123552080;dc_trk_aid=296519716;dc_trk_cid=65950075;ord=[timestamp]?""]"
334948,[]
330241,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329370&PluID=0&ord=[timestamp]&rtu=-1""]"
339793,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16523191&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=9843&c=104846&b=115142&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
333526,"[""https:\/\/voken.eyereturn.com\/pix?1207338""]"
336662,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N4406.1308838.XAXIS.COM\/B9502391.129236581;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
327119,[]
332911,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N7252.149937.VARICKMM\/B9321943.127286723;dc_trk_aid=300319938;dc_trk_cid=68166424;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
